tag,yr,mo,total
KDS,2017,08,41340
KDS,2017,09,44703
KDS,2017,10,44709
KDS,2018,01,47693
KDS,2018,02,48648
KDS,2018,07,49618
KDS,2018,08,49618
KDS,2019,01,52902
KDS,2019,02,55188
KDS,2019,03,58465
KDS,2019,04,63401
KDS,2019,05,70190
KDS,2019,06,74828
KDS,2019,07,78589
KDS,2019,08,84881
KDS,2019,09,85109
KDS,2019,10,85367
KDS,2019,11,86110
KDS,2019,12,86613
LOCO2,2013,01,0
LOCO2,2013,02,0
LOCO2,2013,03,0
LOCO2,2013,04,0
LOCO2,2013,05,0
LOCO2,2013,06,0
LOCO2,2013,07,0
LOCO2,2013,08,0
LOCO2,2013,09,0
LOCO2,2013,10,2
LOCO2,2013,11,98
LOCO2,2013,12,189
LOCO2,2014,01,381
LOCO2,2014,02,620
LOCO2,2014,03,920
LOCO2,2014,04,1209
LOCO2,2014,05,1536
LOCO2,2014,06,1964
LOCO2,2014,07,2518
LOCO2,2014,08,2997
LOCO2,2014,09,3364
LOCO2,2014,10,3707
LOCO2,2014,11,3930
LOCO2,2014,12,3930
LOCO2,2015,01,4392
LOCO2,2015,02,4864
LOCO2,2015,03,5719
LOCO2,2015,04,5968
LOCO2,2015,05,5968
LOCO2,2015,07,7632
LOCO2,2015,08,9523
LOCO2,2015,09,11568
LOCO2,2015,10,12289
LOCO2,2015,11,12289
LOCO2,2016,01,14282
LOCO2,2016,02,16737
LOCO2,2016,03,20128
LOCO2,2016,04,20128
LOCO2,2016,07,26497
LOCO2,2016,08,33500
LOCO2,2016,09,38816
LOCO2,2016,10,38816
LOCO2,2016,11,38816
LOCO2,2017,01,43226
LOCO2,2017,02,47405
LOCO2,2017,03,51949
LOCO2,2017,04,53456
LOCO2,2017,07,58552
LOCO2,2017,08,64089
LOCO2,2017,09,69101
LOCO2,2017,10,69224
LOCO2,2018,01,73538
LOCO2,2018,02,74777
LOCO2,2018,07,91781
LOCO2,2018,08,91781
LOCO2,2019,01,99941
LOCO2,2019,02,104148
LOCO2,2019,03,105163
LOCO2,2019,04,106030
LOCO2,2019,05,106787
LOCO2,2019,06,107547
LOCO2,2019,07,108382
LOCO2,2019,08,109174
LOCO2,2019,09,109866
LOCO2,2019,10,110504
LOCO2,2019,11,111148
LOCO2,2019,12,111684
LOGITRAVEL,2013,01,0
LOGITRAVEL,2013,02,0
LOGITRAVEL,2013,03,0
LOGITRAVEL,2013,04,0
LOGITRAVEL,2013,05,0
LOGITRAVEL,2013,06,0
LOGITRAVEL,2013,07,0
LOGITRAVEL,2013,08,0
LOGITRAVEL,2013,09,0
LOGITRAVEL,2013,10,0
LOGITRAVEL,2013,11,0
LOGITRAVEL,2013,12,0
LOGITRAVEL,2014,01,0
LOGITRAVEL,2014,02,0
LOGITRAVEL,2014,03,0
LOGITRAVEL,2014,04,0
LOGITRAVEL,2014,05,0
LOGITRAVEL,2014,06,0
LOGITRAVEL,2014,07,0
LOGITRAVEL,2014,08,0
LOGITRAVEL,2014,09,0
LOGITRAVEL,2014,10,7
LOGITRAVEL,2014,11,7
LOGITRAVEL,2014,12,7
LOGITRAVEL,2015,01,11
LOGITRAVEL,2015,02,12
LOGITRAVEL,2015,03,14
LOGITRAVEL,2015,04,14
LOGITRAVEL,2015,05,14
LOGITRAVEL,2015,07,26
LOGITRAVEL,2015,08,39
LOGITRAVEL,2015,09,52
LOGITRAVEL,2015,10,53
LOGITRAVEL,2015,11,53
LOGITRAVEL,2016,01,59
LOGITRAVEL,2016,02,65
LOGITRAVEL,2016,03,65
LOGITRAVEL,2016,04,65
LOGITRAVEL,2016,07,69
LOGITRAVEL,2016,08,75
LOGITRAVEL,2016,09,80
LOGITRAVEL,2016,10,80
LOGITRAVEL,2016,11,80
LOGITRAVEL,2017,01,80
LOGITRAVEL,2017,02,80
LOGITRAVEL,2017,03,80
LOGITRAVEL,2017,04,80
LOGITRAVEL,2017,07,80
LOGITRAVEL,2017,08,80
LOGITRAVEL,2017,09,80
LOGITRAVEL,2017,10,80
LOGITRAVEL,2018,01,80
LOGITRAVEL,2018,02,80
LOGITRAVEL,2018,07,80
LOGITRAVEL,2018,08,80
LOGITRAVEL,2019,01,80
LOGITRAVEL,2019,02,80
LOGITRAVEL,2019,03,80
LOGITRAVEL,2019,04,80
LOGITRAVEL,2019,05,80
LOGITRAVEL,2019,06,80
LOGITRAVEL,2019,07,80
LOGITRAVEL,2019,08,80
LOGITRAVEL,2019,09,80
LOGITRAVEL,2019,10,80
LOGITRAVEL,2019,11,80
LOGITRAVEL,2019,12,80
MEDPACE,2013,01,0
MEDPACE,2013,02,0
MEDPACE,2013,03,0
MEDPACE,2013,04,0
MEDPACE,2013,05,0
MEDPACE,2013,06,0
MEDPACE,2013,07,0
MEDPACE,2013,08,0
MEDPACE,2013,09,0
MEDPACE,2013,10,0
MEDPACE,2013,11,0
MEDPACE,2013,12,0
MEDPACE,2014,01,0
MEDPACE,2014,02,0
MEDPACE,2014,03,0
MEDPACE,2014,04,0
MEDPACE,2014,05,0
MEDPACE,2014,06,2
MEDPACE,2014,07,2
MEDPACE,2014,08,2
MEDPACE,2014,09,2
MEDPACE,2014,10,4
MEDPACE,2014,11,14
MEDPACE,2014,12,14
MEDPACE,2015,01,21
MEDPACE,2015,02,34
MEDPACE,2015,03,42
MEDPACE,2015,04,44
MEDPACE,2015,05,44
MEDPACE,2015,07,56
MEDPACE,2015,08,64
MEDPACE,2015,09,72
MEDPACE,2015,10,78
MEDPACE,2015,11,78
MEDPACE,2016,01,96
MEDPACE,2016,02,110
MEDPACE,2016,03,120
MEDPACE,2016,04,120
MEDPACE,2016,07,131
MEDPACE,2016,08,144
MEDPACE,2016,09,155
MEDPACE,2016,10,155
MEDPACE,2016,11,155
MEDPACE,2017,01,167
MEDPACE,2017,02,177
MEDPACE,2017,03,191
MEDPACE,2017,04,193
MEDPACE,2017,07,209
MEDPACE,2017,08,232
MEDPACE,2017,09,235
MEDPACE,2017,10,235
MEDPACE,2018,01,235
MEDPACE,2018,02,235
MEDPACE,2018,07,235
MEDPACE,2018,08,235
MEDPACE,2019,01,235
MEDPACE,2019,02,235
MEDPACE,2019,03,235
MEDPACE,2019,04,235
MEDPACE,2019,05,235
MEDPACE,2019,06,235
MEDPACE,2019,07,235
MEDPACE,2019,08,235
MEDPACE,2019,09,235
MEDPACE,2019,10,235
MEDPACE,2019,11,235
MEDPACE,2019,12,235
NUTRAVEL,2013,01,0
NUTRAVEL,2013,02,0
NUTRAVEL,2013,03,0
NUTRAVEL,2013,04,0
NUTRAVEL,2013,05,0
NUTRAVEL,2013,06,0
NUTRAVEL,2013,07,0
NUTRAVEL,2013,08,0
NUTRAVEL,2013,09,0
NUTRAVEL,2013,10,0
NUTRAVEL,2013,11,0
NUTRAVEL,2013,12,0
NUTRAVEL,2014,01,0
NUTRAVEL,2014,02,0
NUTRAVEL,2014,03,0
NUTRAVEL,2014,04,0
NUTRAVEL,2014,05,0
NUTRAVEL,2014,06,0
NUTRAVEL,2014,07,0
NUTRAVEL,2014,08,0
NUTRAVEL,2014,09,0
NUTRAVEL,2014,10,0
NUTRAVEL,2014,11,0
NUTRAVEL,2014,12,0
NUTRAVEL,2015,01,0
NUTRAVEL,2015,02,0
NUTRAVEL,2015,03,0
NUTRAVEL,2015,04,0
NUTRAVEL,2015,05,0
NUTRAVEL,2015,07,0
NUTRAVEL,2015,08,0
NUTRAVEL,2015,09,0
NUTRAVEL,2015,10,0
NUTRAVEL,2015,11,0
NUTRAVEL,2016,01,0
NUTRAVEL,2016,02,0
NUTRAVEL,2016,03,0
NUTRAVEL,2016,04,0
NUTRAVEL,2016,07,0
NUTRAVEL,2016,08,0
NUTRAVEL,2016,09,0
NUTRAVEL,2016,10,0
NUTRAVEL,2016,11,0
NUTRAVEL,2017,01,0
NUTRAVEL,2017,02,0
NUTRAVEL,2017,03,0
NUTRAVEL,2017,04,0
NUTRAVEL,2017,07,0
NUTRAVEL,2017,08,13
NUTRAVEL,2017,09,41
NUTRAVEL,2017,10,41
NUTRAVEL,2018,01,41
NUTRAVEL,2018,02,41
NUTRAVEL,2018,07,41
NUTRAVEL,2018,08,41
NUTRAVEL,2019,01,41
NUTRAVEL,2019,02,41
NUTRAVEL,2019,03,41
NUTRAVEL,2019,04,41
NUTRAVEL,2019,05,41
NUTRAVEL,2019,06,41
NUTRAVEL,2019,07,41
NUTRAVEL,2019,08,41
NUTRAVEL,2019,09,41
NUTRAVEL,2019,10,41
NUTRAVEL,2019,11,41
NUTRAVEL,2019,12,41
O4B,2013,01,1087
O4B,2013,02,2204
O4B,2013,03,3604
O4B,2013,04,5087
O4B,2013,05,6456
O4B,2013,06,7588
O4B,2013,07,8576
O4B,2013,08,9598
O4B,2013,09,11058
O4B,2013,10,12665
O4B,2013,11,13870
O4B,2013,12,14827
O4B,2014,01,16390
O4B,2014,02,17750
O4B,2014,03,19299
O4B,2014,04,20715
O4B,2014,05,22096
O4B,2014,06,23235
O4B,2014,07,24329
O4B,2014,08,25399
O4B,2014,09,27217
O4B,2014,10,29150
O4B,2014,11,30368
O4B,2014,12,30368
O4B,2015,01,32419
O4B,2015,02,34707
O4B,2015,03,37095
O4B,2015,04,37665
O4B,2015,05,37665
O4B,2015,07,39606
O4B,2015,08,41500
O4B,2015,09,43925
O4B,2015,10,44867
O4B,2015,11,44867
O4B,2016,01,47206
O4B,2016,02,49498
O4B,2016,03,51806
O4B,2016,04,51806
O4B,2016,07,52911
O4B,2016,08,53554
O4B,2016,09,53567
O4B,2016,10,53567
O4B,2016,11,53567
O4B,2017,01,53567
O4B,2017,02,53567
O4B,2017,03,53567
O4B,2017,04,53567
O4B,2017,07,53567
O4B,2017,08,53567
O4B,2017,09,53567
O4B,2017,10,53567
O4B,2018,01,53567
O4B,2018,02,53567
O4B,2018,07,53567
O4B,2018,08,53567
O4B,2019,01,53567
O4B,2019,02,53567
O4B,2019,03,53567
O4B,2019,04,53567
O4B,2019,05,53567
O4B,2019,06,53567
O4B,2019,07,53567
O4B,2019,08,53567
O4B,2019,09,53567
O4B,2019,10,53567
O4B,2019,11,53567
O4B,2019,12,53567
PASS,2013,01,0
PASS,2013,02,0
PASS,2013,03,0
PASS,2013,04,0
PASS,2013,05,0
PASS,2013,06,0
PASS,2013,07,0
PASS,2013,08,0
PASS,2013,09,0
PASS,2013,10,0
PASS,2013,11,0
PASS,2013,12,0
PASS,2014,01,0
PASS,2014,02,0
PASS,2014,03,0
PASS,2014,04,0
PASS,2014,05,0
PASS,2014,06,0
PASS,2014,07,2
PASS,2014,08,43
PASS,2014,09,288
PASS,2014,10,687
PASS,2014,11,1042
PASS,2014,12,1047
PASS,2015,01,1558
PASS,2015,02,2273
PASS,2015,03,3001
PASS,2015,04,3211
PASS,2015,05,3212
PASS,2015,07,3889
PASS,2015,08,4464
PASS,2015,09,5297
PASS,2015,10,5738
PASS,2015,11,5740
PASS,2016,01,6351
PASS,2016,02,6911
PASS,2016,03,7553
PASS,2016,04,7565
PASS,2016,07,8078
PASS,2016,08,8558
PASS,2016,09,9273
PASS,2016,10,9283
PASS,2016,11,9284
PASS,2017,01,9936
PASS,2017,02,10557
PASS,2017,03,11356
PASS,2017,04,11615
PASS,2017,07,12199
PASS,2017,08,12773
PASS,2017,09,13626
PASS,2017,10,13639
PASS,2018,01,14440
PASS,2018,02,14697
PASS,2018,07,15305
PASS,2018,08,15317
PASS,2019,01,16017
PASS,2019,02,16443
PASS,2019,03,16818
PASS,2019,04,17567
PASS,2019,05,18041
PASS,2019,06,18095
PASS,2019,07,18182
PASS,2019,08,18293
PASS,2019,09,18325
PASS,2019,10,18364
PASS,2019,11,18472
PASS,2019,12,18569
QUNO,2013,01,37
QUNO,2013,02,55
QUNO,2013,03,78
QUNO,2013,04,99
QUNO,2013,05,118
QUNO,2013,06,129
QUNO,2013,07,146
QUNO,2013,08,165
QUNO,2013,09,178
QUNO,2013,10,194
QUNO,2013,11,210
QUNO,2013,12,230
QUNO,2014,01,246
QUNO,2014,02,283
QUNO,2014,03,304
QUNO,2014,04,311
QUNO,2014,05,320
QUNO,2014,06,325
QUNO,2014,07,334
QUNO,2014,08,336
QUNO,2014,09,340
QUNO,2014,10,344
QUNO,2014,11,346
QUNO,2014,12,346
QUNO,2015,01,351
QUNO,2015,02,357
QUNO,2015,03,360
QUNO,2015,04,362
QUNO,2015,05,362
QUNO,2015,07,362
QUNO,2015,08,362
QUNO,2015,09,362
QUNO,2015,10,362
QUNO,2015,11,362
QUNO,2016,01,362
QUNO,2016,02,362
QUNO,2016,03,362
QUNO,2016,04,362
QUNO,2016,07,362
QUNO,2016,08,362
QUNO,2016,09,362
QUNO,2016,10,362
QUNO,2016,11,362
QUNO,2017,01,362
QUNO,2017,02,362
QUNO,2017,03,362
QUNO,2017,04,362
QUNO,2017,07,362
QUNO,2017,08,362
QUNO,2017,09,362
QUNO,2017,10,362
QUNO,2018,01,362
QUNO,2018,02,362
QUNO,2018,07,362
QUNO,2018,08,362
QUNO,2019,01,362
QUNO,2019,02,362
QUNO,2019,03,362
QUNO,2019,04,362
QUNO,2019,05,362
QUNO,2019,06,362
QUNO,2019,07,362
QUNO,2019,08,362
QUNO,2019,09,362
QUNO,2019,10,362
QUNO,2019,11,362
QUNO,2019,12,362
RAILEUROPE,2013,01,0
RAILEUROPE,2013,02,0
RAILEUROPE,2013,03,0
RAILEUROPE,2013,04,0
RAILEUROPE,2013,05,0
RAILEUROPE,2013,06,0
RAILEUROPE,2013,07,0
RAILEUROPE,2013,08,0
RAILEUROPE,2013,09,0
RAILEUROPE,2013,10,0
RAILEUROPE,2013,11,0
RAILEUROPE,2013,12,0
RAILEUROPE,2014,01,0
RAILEUROPE,2014,02,0
RAILEUROPE,2014,03,0
RAILEUROPE,2014,04,0
RAILEUROPE,2014,05,0
RAILEUROPE,2014,06,0
RAILEUROPE,2014,07,0
RAILEUROPE,2014,08,0
RAILEUROPE,2014,09,0
RAILEUROPE,2014,10,0
RAILEUROPE,2014,11,0
RAILEUROPE,2014,12,0
RAILEUROPE,2015,01,0
RAILEUROPE,2015,02,0
RAILEUROPE,2015,03,0
RAILEUROPE,2015,04,0
RAILEUROPE,2015,05,0
RAILEUROPE,2015,07,0
RAILEUROPE,2015,08,0
RAILEUROPE,2015,09,0
RAILEUROPE,2015,10,0
RAILEUROPE,2015,11,0
RAILEUROPE,2016,01,0
RAILEUROPE,2016,02,0
RAILEUROPE,2016,03,0
RAILEUROPE,2016,04,0
RAILEUROPE,2016,07,0
RAILEUROPE,2016,08,0
RAILEUROPE,2016,09,0
RAILEUROPE,2016,10,0
RAILEUROPE,2016,11,0
RAILEUROPE,2017,01,0
RAILEUROPE,2017,02,0
RAILEUROPE,2017,03,0
RAILEUROPE,2017,04,0
RAILEUROPE,2017,07,0
RAILEUROPE,2017,08,0
RAILEUROPE,2017,09,0
RAILEUROPE,2017,10,0
RAILEUROPE,2018,01,0
RAILEUROPE,2018,02,0
RAILEUROPE,2018,07,5
RAILEUROPE,2018,08,5
RAILEUROPE,2019,01,13
RAILEUROPE,2019,02,47
RAILEUROPE,2019,03,64
RAILEUROPE,2019,04,104
RAILEUROPE,2019,05,186
RAILEUROPE,2019,06,254
RAILEUROPE,2019,07,400
RAILEUROPE,2019,08,715
RAILEUROPE,2019,09,715
RAILEUROPE,2019,10,715
RAILEUROPE,2019,11,719
RAILEUROPE,2019,12,726
RAILPLUS,2013,01,0
RAILPLUS,2013,02,0
RAILPLUS,2013,03,0
RAILPLUS,2013,04,0
RAILPLUS,2013,05,0
RAILPLUS,2013,06,0
RAILPLUS,2013,07,0
RAILPLUS,2013,08,0
RAILPLUS,2013,09,0
RAILPLUS,2013,10,0
RAILPLUS,2013,11,0
RAILPLUS,2013,12,0
RAILPLUS,2014,01,0
RAILPLUS,2014,02,0
RAILPLUS,2014,03,0
RAILPLUS,2014,04,0
RAILPLUS,2014,05,0
RAILPLUS,2014,06,0
RAILPLUS,2014,07,0
RAILPLUS,2014,08,0
RAILPLUS,2014,09,0
RAILPLUS,2014,10,0
RAILPLUS,2014,11,0
RAILPLUS,2014,12,0
RAILPLUS,2015,01,0
RAILPLUS,2015,02,0
RAILPLUS,2015,03,0
RAILPLUS,2015,04,0
RAILPLUS,2015,05,0
RAILPLUS,2015,07,0
RAILPLUS,2015,08,0
RAILPLUS,2015,09,34
RAILPLUS,2015,10,100
RAILPLUS,2015,11,100
RAILPLUS,2016,01,411
RAILPLUS,2016,02,812
RAILPLUS,2016,03,1280
RAILPLUS,2016,04,1280
RAILPLUS,2016,07,1734
RAILPLUS,2016,08,2179
RAILPLUS,2016,09,2476
RAILPLUS,2016,10,2476
RAILPLUS,2016,11,2476
RAILPLUS,2017,01,2823
RAILPLUS,2017,02,3245
RAILPLUS,2017,03,3793
RAILPLUS,2017,04,3952
RAILPLUS,2017,07,4375
RAILPLUS,2017,08,4863
RAILPLUS,2017,09,5183
RAILPLUS,2017,10,5184
RAILPLUS,2018,01,5531
RAILPLUS,2018,02,5673
RAILPLUS,2018,07,6100
RAILPLUS,2018,08,6100
RAILPLUS,2019,01,6348
RAILPLUS,2019,02,6616
RAILPLUS,2019,03,6925
RAILPLUS,2019,04,7415
RAILPLUS,2019,05,7959
RAILPLUS,2019,06,8460
RAILPLUS,2019,07,9009
RAILPLUS,2019,08,9487
RAILPLUS,2019,09,9505
RAILPLUS,2019,10,9519
RAILPLUS,2019,11,9562
RAILPLUS,2019,12,9612
REARDEN,2013,01,5319
REARDEN,2013,02,10078
REARDEN,2013,03,14979
REARDEN,2013,04,19935
REARDEN,2013,05,24625
REARDEN,2013,06,29039
REARDEN,2013,07,33270
REARDEN,2013,08,37342
REARDEN,2013,09,42514
REARDEN,2013,10,48251
REARDEN,2013,11,52658
REARDEN,2013,12,56033
REARDEN,2014,01,60655
REARDEN,2014,02,64801
REARDEN,2014,03,69294
REARDEN,2014,04,73735
REARDEN,2014,05,77973
REARDEN,2014,06,81977
REARDEN,2014,07,85919
REARDEN,2014,08,89544
REARDEN,2014,09,94613
REARDEN,2014,10,100365
REARDEN,2014,11,103642
REARDEN,2014,12,103642
REARDEN,2015,01,108355
REARDEN,2015,02,112876
REARDEN,2015,03,117828
REARDEN,2015,04,118962
REARDEN,2015,05,118962
REARDEN,2015,07,122789
REARDEN,2015,08,126386
REARDEN,2015,09,130862
REARDEN,2015,10,132768
REARDEN,2015,11,132768
REARDEN,2016,01,135472
REARDEN,2016,02,138036
REARDEN,2016,03,140246
REARDEN,2016,04,140247
REARDEN,2016,07,142030
REARDEN,2016,08,143886
REARDEN,2016,09,145830
REARDEN,2016,10,145832
REARDEN,2016,11,145832
REARDEN,2017,01,147948
REARDEN,2017,02,149920
REARDEN,2017,03,152252
REARDEN,2017,04,152946
REARDEN,2017,07,154658
REARDEN,2017,08,156416
REARDEN,2017,09,158434
REARDEN,2017,10,158440
REARDEN,2018,01,160278
REARDEN,2018,02,160838
REARDEN,2018,07,162204
REARDEN,2018,08,162204
REARDEN,2019,01,163353
REARDEN,2019,02,164169
REARDEN,2019,03,165157
REARDEN,2019,04,166834
REARDEN,2019,05,168452
REARDEN,2019,06,169865
REARDEN,2019,07,171484
REARDEN,2019,08,172968
REARDEN,2019,09,173048
REARDEN,2019,10,173128
REARDEN,2019,11,173362
REARDEN,2019,12,173499
REEDMACKAY,2013,01,0
REEDMACKAY,2013,02,0
REEDMACKAY,2013,03,0
REEDMACKAY,2013,04,0
REEDMACKAY,2013,05,0
REEDMACKAY,2013,06,2
REEDMACKAY,2013,07,6
REEDMACKAY,2013,08,6
REEDMACKAY,2013,09,6
REEDMACKAY,2013,10,6
REEDMACKAY,2013,11,6
REEDMACKAY,2013,12,6
REEDMACKAY,2014,01,6
REEDMACKAY,2014,02,6
REEDMACKAY,2014,03,6
REEDMACKAY,2014,04,6
REEDMACKAY,2014,05,6
REEDMACKAY,2014,06,7
REEDMACKAY,2014,07,7
REEDMACKAY,2014,08,7
REEDMACKAY,2014,09,7
REEDMACKAY,2014,10,7
REEDMACKAY,2014,11,7
REEDMACKAY,2014,12,7
REEDMACKAY,2015,01,7
REEDMACKAY,2015,02,7
REEDMACKAY,2015,03,7
REEDMACKAY,2015,04,7
REEDMACKAY,2015,05,7
REEDMACKAY,2015,07,7
REEDMACKAY,2015,08,7
REEDMACKAY,2015,09,7
REEDMACKAY,2015,10,7
REEDMACKAY,2015,11,7
REEDMACKAY,2016,01,7
REEDMACKAY,2016,02,7
REEDMACKAY,2016,03,7
REEDMACKAY,2016,04,7
REEDMACKAY,2016,07,7
REEDMACKAY,2016,08,7
REEDMACKAY,2016,09,7
REEDMACKAY,2016,10,7
REEDMACKAY,2016,11,7
REEDMACKAY,2017,01,7
REEDMACKAY,2017,02,7
REEDMACKAY,2017,03,7
REEDMACKAY,2017,04,7
REEDMACKAY,2017,07,7
REEDMACKAY,2017,08,7
REEDMACKAY,2017,09,7
REEDMACKAY,2017,10,7
REEDMACKAY,2018,01,7
REEDMACKAY,2018,02,7
REEDMACKAY,2018,07,7
REEDMACKAY,2018,08,7
REEDMACKAY,2019,01,7
REEDMACKAY,2019,02,7
REEDMACKAY,2019,03,7
REEDMACKAY,2019,04,7
REEDMACKAY,2019,05,7
REEDMACKAY,2019,06,7
REEDMACKAY,2019,07,7
REEDMACKAY,2019,08,7
REEDMACKAY,2019,09,7
REEDMACKAY,2019,10,7
REEDMACKAY,2019,11,7
REEDMACKAY,2019,12,7
ROME2RIO,2013,01,0
ROME2RIO,2013,02,0
ROME2RIO,2013,03,0
ROME2RIO,2013,04,0
ROME2RIO,2013,05,0
ROME2RIO,2013,06,0
ROME2RIO,2013,07,0
ROME2RIO,2013,08,0
ROME2RIO,2013,09,0
ROME2RIO,2013,10,0
ROME2RIO,2013,11,0
ROME2RIO,2013,12,0
ROME2RIO,2014,01,0
ROME2RIO,2014,02,0
ROME2RIO,2014,03,0
ROME2RIO,2014,04,0
ROME2RIO,2014,05,0
ROME2RIO,2014,06,0
ROME2RIO,2014,07,0
ROME2RIO,2014,08,0
ROME2RIO,2014,09,0
ROME2RIO,2014,10,0
ROME2RIO,2014,11,0
ROME2RIO,2014,12,0
ROME2RIO,2015,01,0
ROME2RIO,2015,02,0
ROME2RIO,2015,03,0
ROME2RIO,2015,04,0
ROME2RIO,2015,05,0
ROME2RIO,2015,07,0
ROME2RIO,2015,08,0
ROME2RIO,2015,09,0
ROME2RIO,2015,10,0
ROME2RIO,2015,11,0
ROME2RIO,2016,01,0
ROME2RIO,2016,02,0
ROME2RIO,2016,03,9
ROME2RIO,2016,04,9
ROME2RIO,2016,07,1128
ROME2RIO,2016,08,2061
ROME2RIO,2016,09,2757
ROME2RIO,2016,10,2757
ROME2RIO,2016,11,2757
ROME2RIO,2017,01,3652
ROME2RIO,2017,02,4474
ROME2RIO,2017,03,5487
ROME2RIO,2017,04,5898
ROME2RIO,2017,07,8191
ROME2RIO,2017,08,10315
ROME2RIO,2017,09,11883
ROME2RIO,2017,10,11907
ROME2RIO,2018,01,13164
ROME2RIO,2018,02,13381
ROME2RIO,2018,07,14915
ROME2RIO,2018,08,14915
ROME2RIO,2019,01,16024
ROME2RIO,2019,02,17117
ROME2RIO,2019,03,18793
ROME2RIO,2019,04,21330
ROME2RIO,2019,05,24388
ROME2RIO,2019,06,28004
ROME2RIO,2019,07,33720
ROME2RIO,2019,08,38853
ROME2RIO,2019,09,39022
ROME2RIO,2019,10,39209
ROME2RIO,2019,11,39402
ROME2RIO,2019,12,39618
SILVERRAIL,2013,01,0
SILVERRAIL,2013,02,0
SILVERRAIL,2013,03,0
SILVERRAIL,2013,04,0
SILVERRAIL,2013,05,0
SILVERRAIL,2013,06,0
SILVERRAIL,2013,07,0
SILVERRAIL,2013,08,0
SILVERRAIL,2013,09,0
SILVERRAIL,2013,10,0
SILVERRAIL,2013,11,3
SILVERRAIL,2013,12,6
SILVERRAIL,2014,01,21
SILVERRAIL,2014,02,33
SILVERRAIL,2014,03,40
SILVERRAIL,2014,04,56
SILVERRAIL,2014,05,69
SILVERRAIL,2014,06,83
SILVERRAIL,2014,07,103
SILVERRAIL,2014,08,120
SILVERRAIL,2014,09,136
SILVERRAIL,2014,10,158
SILVERRAIL,2014,11,178
SILVERRAIL,2014,12,178
SILVERRAIL,2015,01,197
SILVERRAIL,2015,02,219
SILVERRAIL,2015,03,239
SILVERRAIL,2015,04,247
SILVERRAIL,2015,05,247
SILVERRAIL,2015,07,280
SILVERRAIL,2015,08,300
SILVERRAIL,2015,09,313
SILVERRAIL,2015,10,313
SILVERRAIL,2015,11,313
SILVERRAIL,2016,01,327
SILVERRAIL,2016,02,339
SILVERRAIL,2016,03,350
SILVERRAIL,2016,04,350
SILVERRAIL,2016,07,360
SILVERRAIL,2016,08,376
SILVERRAIL,2016,09,381
SILVERRAIL,2016,10,381
SILVERRAIL,2016,11,381
SILVERRAIL,2017,01,390
SILVERRAIL,2017,02,404
SILVERRAIL,2017,03,416
SILVERRAIL,2017,04,424
SILVERRAIL,2017,07,431
SILVERRAIL,2017,08,436
SILVERRAIL,2017,09,449
SILVERRAIL,2017,10,449
SILVERRAIL,2018,01,456
SILVERRAIL,2018,02,461
SILVERRAIL,2018,07,471
SILVERRAIL,2018,08,471
SILVERRAIL,2019,01,474
SILVERRAIL,2019,02,474
SILVERRAIL,2019,03,474
SILVERRAIL,2019,04,496
SILVERRAIL,2019,05,525
SILVERRAIL,2019,06,552
SILVERRAIL,2019,07,584
SILVERRAIL,2019,08,611
SILVERRAIL,2019,09,618
SILVERRAIL,2019,10,618
SILVERRAIL,2019,11,619
SILVERRAIL,2019,12,619
TRAVELRAIL,2013,01,0
TRAVELRAIL,2013,02,0
TRAVELRAIL,2013,03,0
TRAVELRAIL,2013,04,0
TRAVELRAIL,2013,05,0
TRAVELRAIL,2013,06,0
TRAVELRAIL,2013,07,1
TRAVELRAIL,2013,08,1
TRAVELRAIL,2013,09,1
TRAVELRAIL,2013,10,11
TRAVELRAIL,2013,11,11
TRAVELRAIL,2013,12,11
TRAVELRAIL,2014,01,11
TRAVELRAIL,2014,02,11
TRAVELRAIL,2014,03,14
TRAVELRAIL,2014,04,17
TRAVELRAIL,2014,05,19
TRAVELRAIL,2014,06,23
TRAVELRAIL,2014,07,30
TRAVELRAIL,2014,08,38
TRAVELRAIL,2014,09,42
TRAVELRAIL,2014,10,45
TRAVELRAIL,2014,11,56
TRAVELRAIL,2014,12,56
TRAVELRAIL,2015,01,56
TRAVELRAIL,2015,02,57
TRAVELRAIL,2015,03,62
TRAVELRAIL,2015,04,63
TRAVELRAIL,2015,05,63
TRAVELRAIL,2015,07,66
TRAVELRAIL,2015,08,66
TRAVELRAIL,2015,09,66
TRAVELRAIL,2015,10,66
TRAVELRAIL,2015,11,66
TRAVELRAIL,2016,01,66
TRAVELRAIL,2016,02,67
TRAVELRAIL,2016,03,67
TRAVELRAIL,2016,04,67
TRAVELRAIL,2016,07,68
TRAVELRAIL,2016,08,68
TRAVELRAIL,2016,09,68
TRAVELRAIL,2016,10,68
TRAVELRAIL,2016,11,68
TRAVELRAIL,2017,01,68
TRAVELRAIL,2017,02,68
TRAVELRAIL,2017,03,68
TRAVELRAIL,2017,04,68
TRAVELRAIL,2017,07,68
TRAVELRAIL,2017,08,68
TRAVELRAIL,2017,09,68
TRAVELRAIL,2017,10,68
TRAVELRAIL,2018,01,68
TRAVELRAIL,2018,02,68
TRAVELRAIL,2018,07,68
TRAVELRAIL,2018,08,68
TRAVELRAIL,2019,01,68
TRAVELRAIL,2019,02,68
TRAVELRAIL,2019,03,68
TRAVELRAIL,2019,04,68
TRAVELRAIL,2019,05,68
TRAVELRAIL,2019,06,68
TRAVELRAIL,2019,07,68
TRAVELRAIL,2019,08,68
